t,mean,lwr,upr,mean_baseline,lwr_baseline,upr_baseline,mean_smooth,lwr_smooth,upr_smooth,mean_baseline_smooth,lwr_baseline_smooth,upr_baseline_smooth,test
2.7083333333333335,6.217,3,10,13.989,8,20,6.18584691120569,2.6320054792907994,10.43173759950843,13.935174071896613,7.996635858894589,20.18621010088317,rapid
2.6666666666666665,6.09,3,10,13.894,8,20,6.112713591877234,2.572378958141524,10.343459430985147,13.936338296766728,7.99715593372231,20.192357665094292,rapid
2.625,6.112,2,10,14.045,8,20,6.039614550795936,2.51285241908127,10.254519069333776,13.937627711724215,7.997771921775733,20.19845890792356,rapid
2.5833333333333335,6.051,2.9499999999999886,10,13.936,8,20,5.966609379821784,2.454051444650338,10.165397221620383,13.939029962173032,7.99848062446648,20.2044793898314,rapid
2.5416666666666665,5.934,2,10,13.777,8,20,5.8937062173587895,2.396348973555687,10.076398340401553,13.940506390579655,7.999264354563573,20.21035727723383,rapid
2.5,5.757,2,10,13.835,8,20,5.820843247227669,2.3391200023307457,9.9870711930042,13.942039117360798,8.000112802053248,20.216078102734617,rapid
2.4583333333333335,5.863,2,10,13.967,8,21,5.747958653249133,2.2817395275089414,9.89696454675522,13.943610262933182,8.001015656921739,20.22162739893751,rapid
2.416666666666667,5.572,2,10,13.685,8,20,5.674990619243893,2.223582545623702,9.805627168981516,13.945201947713512,8.001962609155276,20.226990698446265,rapid
2.375,5.577,2,10,14.001,8,20,5.602059841965383,2.1657338479350394,9.715731375477013,13.946796292118513,8.0029433487401,20.232153533864643,rapid
2.3333333333333335,5.56,2,10,13.904,8,20,5.529237686798872,2.1089846776397145,9.628215376488972,13.948375416564897,8.00394756566244,20.23710143779639,rapid
2.291666666666667,5.343,2,9,14.001,8,20,5.456388340512818,2.05226970917628,9.540026781024286,13.94992144146938,8.004964949908535,20.241819942845265,rapid
2.25,5.43,2,10,13.868,8,20,5.383375989875683,1.9945236169832852,9.448113198089853,13.951416487248677,8.005985191464616,20.24629458161502,rapid
2.2083333333333335,5.308,2,9,13.945,8,20,5.310275570377484,1.937542043581184,9.356723860319967,13.952956478599361,8.007061650154808,20.250665575467178,rapid
2.166666666666667,5.205,2,9,14.001,8,20,5.237204518829597,1.882901928885152,9.26954572528873,13.954622882202703,8.008239520017993,20.255041683277817,rapid
2.125,5.119,2,9,13.906,8,20,5.1640907739825215,1.8292098934258247,9.182682989412756,13.956376131452465,8.009496242362554,20.259361243922594,rapid
2.0833333333333335,4.994,2,9,13.873,8,21,5.090862274586754,1.7750725577338413,9.092239849108658,13.958176659742412,8.01080925849686,20.263562596277136,rapid
2.041666666666667,5.154,2,9,13.888,8,20,5.017446959392795,1.7190965423398379,8.994320500793055,13.959984900466303,8.012156009729294,20.26758407921708,rapid
2,4.97,2,9,13.851,8,21,4.944404430720426,1.6551480707609951,8.882786826144294,13.961761287017909,8.013513937368229,20.271364031618067,rapid
1.9583333333333335,4.856,2,9,14.053,8,20,4.871928129934216,1.5836418605363742,8.760261158983159,13.963466252790989,8.014860482722044,20.27484079235572,rapid
1.9166666666666667,4.79,2,9,14.009,8,20,4.799396754351833,1.5130072732294275,8.635988373939892,13.965060231179308,8.016173087099116,20.2779527003057,rapid
1.875,4.74,1,9,13.943,8,20,4.726189001290952,1.4516736704036095,8.51921334564474,13.966503655576625,8.01742919180782,20.28063809434362,rapid
1.8333333333333335,4.686,1,8.049999999999955,13.999,8,21,4.652871862010325,1.390324132476033,8.406850840174846,13.968269242203219,8.018753497880615,20.283797676799754,rapid
1.7916666666666667,4.599,1,8,14.007,8,21,4.580075427734768,1.3192386435744747,8.291093790399877,13.9707188963343,8.020254862671907,20.288097775485674,rapid
1.75,4.434,1,8,13.936,8,20,4.507273045731052,1.2462419208283897,8.174104321138888,13.973646834946063,8.02188696197299,20.293125167499028,rapid
1.7083333333333335,4.523,1,8,14.069,8,21,4.433938063265944,1.1791586813672303,8.058044557210929,13.97684727501469,8.023603471575159,20.298466629937423,rapid
1.6666666666666667,4.433,1,8,13.993,8,20,4.35954382760621,1.1258136423204501,7.945076623435043,13.980114433516361,8.025358067269712,20.303708939898474,rapid
1.625,4.196,1,8,14.005,8,20,4.284959498227002,1.0901913063792503,7.832714174912427,13.983242527427263,8.027104424847941,20.30843887447982,rapid
1.5833333333333335,4.271,1,8,14.132,8,21,4.210738173863651,1.0652640876012793,7.718329207292831,13.986025773723586,8.028796220101142,20.312243210779073,rapid
1.5416666666666667,4.019,1,7,13.84,8,20,4.135879110673187,1.042338570165659,7.603871356218139,13.988258389381517,8.030387128820617,20.31470872589386,rapid
1.5,4.061,1,8,13.923,8,20,4.059381564812646,1.0127213382515126,7.491290257330242,13.989734591377232,8.031830826797654,20.315422196921798,rapid
1.4583333333333335,3.892,1,7,13.929,8,20,3.9813815114997153,0.991632621189258,7.382308113949308,13.990501845282143,8.032888121255956,20.3142430980517,rapid
1.4166666666666667,3.946,1,7,13.94,8,20,3.90270409522878,0.9909116143585217,7.27608012901804,13.990812617771114,8.033472637247357,20.311533322228506,rapid
1.375,3.759,1,7,14.03,8,20,3.823382326071921,0.9967933510122412,7.170705437612131,13.990768627475529,8.033767277305369,20.307633274684044,rapid
1.3333333333333335,3.768,1,7,14.137,8,21,3.74344921410122,0.9955128644033533,7.064283174807272,13.990471593026756,8.033954943963494,20.302883360650142,rapid
1.2916666666666667,3.693,1,7,14.155,8,20,3.6629377693887557,0.9733051877847952,6.954912475679157,13.990023233056174,8.034218539755232,20.29762398535861,rapid
1.25,3.584,1,7,13.935,9,20,3.581742760655845,0.9370379264561601,6.849137058203177,13.989525266195166,8.034740967214093,20.292195554041296,rapid
1.2083333333333335,3.598,1,7,14.193,8,21,3.4998515268187202,0.9010488550751131,6.749893963730792,13.989079411075105,8.03570512887358,20.286938471930007,rapid
1.1666666666666667,3.464,1,7,13.986,8,20.049999999999955,3.417435933241832,0.8627782609316983,6.649872312401782,13.988787386327369,8.037293927267198,20.282193144256592,rapid
1.125,3.417,1,7,14.079,8,20,3.334667845289634,0.8196664313159596,6.54176122435593,13.988750910583335,8.039690264928451,20.278299976252853,rapid
1.0833333333333335,3.273,1,6,13.866,8,21,3.2512356473223916,0.7612046601335292,6.428451454537928,13.988810900572762,8.042657293365163,20.274553623146428,rapid
1.0416666666666667,3.115,1,6,14.051,8,20,3.166890463644243,0.6856432412071825,6.316246665823817,13.988741424384697,8.045818555334568,20.27011349791056,rapid
1,2.994,1,6,13.852,8,20.049999999999955,3.0818982695354515,0.6035609617026805,6.202955340250414,13.98854392768947,8.049147540244293,20.265117142395553,rapid
0.9583333333333335,2.998,1,6,13.814,8,20,2.996525040276279,0.5255366087857842,6.086385959854537,13.9882198561574,8.052617737501956,20.25970209845167,rapid
0.916666666666667,2.884,0,6,13.913,8,20,2.91103675114699,0.4621489696222543,5.9643470066730035,13.987770655458805,8.056202636515183,20.254005907929184,rapid
0.875,2.796,0,6,14.075,8,20.049999999999955,2.8247791173940615,0.4017424631654826,5.836266316305822,13.987197771264016,8.059875726691601,20.24816611267839,rapid
0.8333333333333335,2.669,0,6,13.876,8,21,2.737412695875134,0.33298071718054273,5.704076540191649,13.98650264924335,8.063610497438829,20.242320254549565,rapid
0.791666666666667,2.676,0,6,14.118,8,20,2.649675724287206,0.26692133205071406,5.5693433841252675,13.985686735067132,8.067380438164491,20.23660587539299,rapid
0.75,2.547,0,5,13.893,8,20,2.562306440327278,0.21462190815927604,5.433632553901457,13.984751474405678,8.071159038276212,20.231160517058935,rapid
0.7083333333333335,2.524,0,5,13.728,8,20,2.475029934226921,0.1725351895176858,5.295423356272881,13.983672198430058,8.074950750745689,20.225759605578695,rapid
0.666666666666667,2.39,0,5,14.003,8,21,2.3872080531844975,0.13104946091331487,5.153117300018013,13.982432595617695,8.078788915766946,20.22010600339558,rapid
0.625,2.311,0,5,13.91,8,20,2.2990341703471975,0.09212563389331781,5.008163393970367,13.981046647598475,8.082690353581096,20.214228406977927,rapid
0.5833333333333335,2.202,0,5,13.928,8,20,2.210701658862215,0.057724620004850236,4.862010646963455,13.979528336002275,8.086671884429252,20.208155512794075,rapid
0.541666666666667,2.118,0,5,13.844,8,20,2.1224038918767394,0.029807330795066603,4.716108067830794,13.977891642458971,8.09075032855253,20.201916017312357,rapid
